ts_ct,ts_utc,waitlist_status,parties_ahead,wait_min_minutes,wait_max_minutes,party_size,source,note
2026-08-16T10:21:00,2026-08-16T15:21:00.029Z,OPEN,34,50,60,2,api,
2026-08-16T10:22:00,2026-08-16T15:22:00.007Z,OPEN,34,50,60,2,api,
2026-08-16T10:23:00,2026-08-16T15:23:00.028Z,OPEN,34,50,60,2,api,
2026-08-16T10:24:00,2026-08-16T15:24:00.007Z,OPEN,35,55,65,2,api,
2026-08-16T10:25:00,2026-08-16T15:25:00.007Z,OPEN,34,50,60,2,api,
2026-08-16T10:26:00,2026-08-16T15:26:00.011Z,OPEN,33,50,60,2,api,
2026-08-16T10:27:00,2026-08-16T15:27:00.023Z,OPEN,31,50,60,2,api,
2026-08-16T10:28:00,2026-08-16T15:28:00.027Z,OPEN,30,45,55,2,api,
2026-08-16T10:29:00,2026-08-16T15:29:00.009Z,OPEN,30,45,55,2,api,
2026-08-16T10:38:34,2026-08-16T15:38:34.922Z,OPEN,39,55,70,2,api,
2026-08-16T10:39:00,2026-08-16T15:39:00.004Z,OPEN,39,55,70,2,api,
2026-08-16T10:40:00,2026-08-16T15:40:00.028Z,OPEN,40,55,70,2,api,
2026-08-16T10:41:00,2026-08-16T15:41:00.004Z,OPEN,41,55,70,2,api,
2026-08-16T10:42:00,2026-08-16T15:42:00.028Z,OPEN,43,60,75,2,api,
2026-08-16T10:43:00,2026-08-16T15:43:00.028Z,OPEN,44,60,75,2,api,
2026-08-16T10:44:00,2026-08-16T15:44:00.028Z,OPEN,43,60,75,2,api,
2026-08-16T10:45:00,2026-08-16T15:45:00.028Z,OPEN,42,60,75,2,api,
2026-08-16T10:46:00,2026-08-16T15:46:00.028Z,OPEN,42,60,75,2,api,
2026-08-16T10:47:00,2026-08-16T15:47:00.027Z,OPEN,44,60,75,2,api,
2026-08-16T10:48:00,2026-08-16T15:48:00.007Z,OPEN,44,60,75,2,api,
2026-08-16T10:49:00,2026-08-16T15:49:00.020Z,OPEN,47,65,80,2,api,
2026-08-16T10:50:00,2026-08-16T15:50:00.024Z,OPEN,46,65,80,2,api,
2026-08-16T10:51:00,2026-08-16T15:51:00.028Z,OPEN,48,65,80,2,api,
2026-08-16T10:52:00,2026-08-16T15:52:00.028Z,OPEN,47,65,80,2,api,
2026-08-16T10:53:00,2026-08-16T15:53:00.028Z,OPEN,45,60,75,2,api,
2026-08-16T10:54:00,2026-08-16T15:54:00.027Z,OPEN,45,60,75,2,api,
2026-08-16T10:55:00,2026-08-16T15:55:00.028Z,OPEN,46,65,80,2,api,
2026-08-16T10:56:00,2026-08-16T15:56:00.028Z,OPEN,48,65,80,2,api,
2026-08-16T10:57:00,2026-08-16T15:57:00.028Z,OPEN,48,65,80,2,api,
2026-08-16T10:58:00,2026-08-16T15:58:00.003Z,OPEN,50,70,85,2,api,
2026-08-16T10:59:00,2026-08-16T15:59:00.027Z,OPEN,50,70,85,2,api,
2026-08-16T11:00:00,2026-08-16T16:00:00.028Z,OPEN,52,70,85,2,api,
2026-08-16T11:01:00,2026-08-16T16:01:00.028Z,OPEN,51,70,85,2,api,
2026-08-16T11:02:00,2026-08-16T16:02:00.027Z,OPEN,51,70,85,2,api,
2026-08-16T11:03:00,2026-08-16T16:03:00.007Z,OPEN,49,70,85,2,api,
2026-08-16T11:04:00,2026-08-16T16:04:00.011Z,OPEN,49,70,85,2,api,
2026-08-16T11:05:00,2026-08-16T16:05:00.028Z,OPEN,48,65,80,2,api,
2026-08-16T11:06:00,2026-08-16T16:06:00.027Z,OPEN,48,65,80,2,api,
2026-08-16T11:07:00,2026-08-16T16:07:00.006Z,OPEN,46,65,80,2,api,
2026-08-16T11:08:00,2026-08-16T16:08:00.016Z,OPEN,46,65,80,2,api,
2026-08-16T11:09:00,2026-08-16T16:09:00.028Z,OPEN,46,65,80,2,api,
2026-08-16T11:10:00,2026-08-16T16:10:00.019Z,OPEN,46,65,80,2,api,
2026-08-16T11:11:00,2026-08-16T16:11:00.028Z,OPEN,46,65,80,2,api,
2026-08-16T11:12:00,2026-08-16T16:12:00.019Z,OPEN,47,65,80,2,api,
2026-08-16T11:13:00,2026-08-16T16:13:00.023Z,OPEN,47,65,80,2,api,
2026-08-16T11:14:00,2026-08-16T16:14:00.027Z,OPEN,47,65,80,2,api,
2026-08-16T11:15:00,2026-08-16T16:15:00.027Z,OPEN,48,65,80,2,api,
2026-08-16T11:16:00,2026-08-16T16:16:00.029Z,OPEN,48,65,80,2,api,
2026-08-16T11:17:00,2026-08-16T16:17:00.027Z,OPEN,45,60,75,2,api,
2026-08-16T11:18:00,2026-08-16T16:18:00.028Z,OPEN,45,60,75,2,api,
2026-08-16T11:19:00,2026-08-16T16:19:00.028Z,OPEN,45,60,75,2,api,
2026-08-16T11:20:00,2026-08-16T16:20:00.028Z,OPEN,45,60,75,2,api,
2026-08-16T11:21:00,2026-08-16T16:21:00.027Z,OPEN,46,65,80,2,api,
2026-08-16T11:22:00,2026-08-16T16:22:00.005Z,OPEN,44,60,75,2,api,
2026-08-16T11:23:00,2026-08-16T16:23:00.028Z,OPEN,45,60,75,2,api,
2026-08-16T11:24:00,2026-08-16T16:24:00.028Z,OPEN,46,65,80,2,api,
2026-08-16T11:25:00,2026-08-16T16:25:00.004Z,OPEN,46,65,80,2,api,
2026-08-16T11:26:00,2026-08-16T16:26:00.027Z,OPEN,47,65,80,2,api,
2026-08-16T11:27:00,2026-08-16T16:27:00.029Z,OPEN,44,60,75,2,api,
2026-08-16T11:28:00,2026-08-16T16:28:00.028Z,OPEN,44,60,75,2,api,
2026-08-16T11:29:00,2026-08-16T16:29:00.029Z,OPEN,45,60,75,2,api,
2026-08-16T11:30:00,2026-08-16T16:30:00.028Z,OPEN,45,60,75,2,api,
2026-08-16T11:31:00,2026-08-16T16:31:00.012Z,OPEN,45,60,75,2,api,
2026-08-16T11:32:00,2026-08-16T16:32:00.015Z,OPEN,42,60,75,2,api,
2026-08-16T11:33:00,2026-08-16T16:33:00.027Z,OPEN,40,55,70,2,api,
2026-08-16T11:34:00,2026-08-16T16:34:00.003Z,OPEN,39,55,70,2,api,
2026-08-16T11:35:00,2026-08-16T16:35:00.022Z,OPEN,39,55,70,2,api,
2026-08-16T11:36:00,2026-08-16T16:36:00.025Z,OPEN,38,55,70,2,api,
2026-08-16T11:37:00,2026-08-16T16:37:00.029Z,OPEN,37,55,65,2,api,
2026-08-16T11:38:00,2026-08-16T16:38:00.000Z,OPEN,37,55,65,2,api,
2026-08-16T11:39:00,2026-08-16T16:39:00.028Z,OPEN,36,55,65,2,api,
2026-08-16T11:40:00,2026-08-16T16:40:00.019Z,OPEN,37,55,65,2,api,
2026-08-16T11:41:00,2026-08-16T16:41:00.029Z,OPEN,35,55,65,2,api,
2026-08-16T11:42:00,2026-08-16T16:42:00.004Z,OPEN,36,55,65,2,api,
2026-08-16T11:43:00,2026-08-16T16:43:00.028Z,OPEN,35,55,65,2,api,
2026-08-16T11:44:00,2026-08-16T16:44:00.012Z,OPEN,35,55,65,2,api,
2026-08-16T11:45:00,2026-08-16T16:45:00.029Z,OPEN,33,50,60,2,api,
2026-08-16T11:46:00,2026-08-16T16:46:00.004Z,OPEN,33,50,60,2,api,
2026-08-16T11:47:00,2026-08-16T16:47:00.008Z,OPEN,33,50,60,2,api,
2026-08-16T11:48:00,2026-08-16T16:48:00.012Z,OPEN,31,50,60,2,api,
2026-08-16T11:49:00,2026-08-16T16:49:00.027Z,OPEN,29,45,55,2,api,
2026-08-16T11:50:00,2026-08-16T16:50:00.028Z,OPEN,29,45,55,2,api,
2026-08-16T11:51:00,2026-08-16T16:51:00.027Z,OPEN,30,45,55,2,api,
2026-08-16T11:52:00,2026-08-16T16:52:00.028Z,OPEN,28,45,55,2,api,
2026-08-16T11:53:00,2026-08-16T16:53:00.028Z,OPEN,28,45,55,2,api,
2026-08-16T11:54:00,2026-08-16T16:54:00.027Z,OPEN,29,45,55,2,api,
2026-08-16T11:55:00,2026-08-16T16:55:00.027Z,OPEN,28,45,55,2,api,
2026-08-16T11:56:00,2026-08-16T16:56:00.016Z,OPEN,26,40,50,2,api,
2026-08-16T11:57:00,2026-08-16T16:57:00.012Z,OPEN,26,40,50,2,api,
2026-08-16T11:58:00,2026-08-16T16:58:00.021Z,OPEN,27,40,50,2,api,
2026-08-16T11:59:00,2026-08-16T16:59:00.015Z,OPEN,27,40,50,2,api,
2026-08-16T12:00:00,2026-08-16T17:00:00.027Z,OPEN,27,40,50,2,api,
2026-08-16T12:01:00,2026-08-16T17:01:00.028Z,OPEN,28,45,55,2,api,
2026-08-16T12:02:00,2026-08-16T17:02:00.018Z,OPEN,28,45,55,2,api,
2026-08-16T12:03:00,2026-08-16T17:03:00.023Z,OPEN,27,40,50,2,api,
2026-08-16T12:04:00,2026-08-16T17:04:00.027Z,OPEN,25,40,50,2,api,
2026-08-16T12:05:00,2026-08-16T17:05:00.028Z,OPEN,26,40,50,2,api,
2026-08-16T12:06:00,2026-08-16T17:06:00.013Z,OPEN,26,40,50,2,api,
2026-08-16T12:07:00,2026-08-16T17:07:00.029Z,OPEN,27,40,50,2,api,
2026-08-16T12:08:00,2026-08-16T17:08:00.029Z,OPEN,27,40,50,2,api,
2026-08-16T12:09:00,2026-08-16T17:09:00.029Z,OPEN,25,40,50,2,api,
2026-08-16T12:10:00,2026-08-16T17:10:00.012Z,OPEN,27,40,50,2,api,
2026-08-16T12:11:00,2026-08-16T17:11:00.007Z,OPEN,26,40,50,2,api,
2026-08-16T12:12:00,2026-08-16T17:12:00.011Z,OPEN,26,40,50,2,api,
2026-08-16T12:13:00,2026-08-16T17:13:00.015Z,OPEN,26,40,50,2,api,
2026-08-16T12:14:00,2026-08-16T17:14:00.001Z,OPEN,25,40,50,2,api,
2026-08-16T12:15:00,2026-08-16T17:15:00.025Z,OPEN,26,40,50,2,api,
2026-08-16T12:16:00,2026-08-16T17:16:00.028Z,OPEN,27,40,50,2,api,
2026-08-16T12:17:00,2026-08-16T17:17:00.029Z,OPEN,25,40,50,2,api,
2026-08-16T12:18:00,2026-08-16T17:18:00.028Z,OPEN,25,40,50,2,api,
2026-08-16T12:19:00,2026-08-16T17:19:00.028Z,OPEN,25,40,50,2,api,
2026-08-16T12:20:00,2026-08-16T17:20:00.028Z,OPEN,25,40,50,2,api,
2026-08-16T12:21:00,2026-08-16T17:21:00.027Z,OPEN,26,40,50,2,api,
2026-08-16T12:22:00,2026-08-16T17:22:00.028Z,OPEN,26,40,50,2,api,
2026-08-16T12:23:00,2026-08-16T17:23:00.012Z,OPEN,25,40,50,2,api,
2026-08-16T12:24:00,2026-08-16T17:24:00.029Z,OPEN,24,40,50,2,api,
2026-08-16T12:25:00,2026-08-16T17:25:00.027Z,OPEN,24,40,50,2,api,
2026-08-16T12:26:00,2026-08-16T17:26:00.028Z,OPEN,26,40,50,2,api,
2026-08-16T12:27:00,2026-08-16T17:27:00.028Z,OPEN,28,45,55,2,api,
2026-08-16T12:28:00,2026-08-16T17:28:00.027Z,OPEN,25,40,50,2,api,
2026-08-16T12:29:00,2026-08-16T17:29:00.006Z,OPEN,26,40,50,2,api,
2026-08-16T12:30:00,2026-08-16T17:30:00.029Z,OPEN,26,40,50,2,api,
2026-08-16T12:31:00,2026-08-16T17:31:00.026Z,OPEN,25,40,50,2,api,
2026-08-16T12:32:00,2026-08-16T17:32:00.004Z,OPEN,24,40,50,2,api,
2026-08-16T12:33:00,2026-08-16T17:33:00.023Z,OPEN,22,35,45,2,api,
2026-08-16T12:34:00,2026-08-16T17:34:00.028Z,OPEN,21,35,45,2,api,
2026-08-16T12:35:00,2026-08-16T17:35:00.030Z,OPEN,22,35,45,2,api,
2026-08-16T12:36:00,2026-08-16T17:36:00.027Z,OPEN,22,35,45,2,api,
2026-08-16T12:37:00,2026-08-16T17:37:00.028Z,OPEN,21,35,45,2,api,
2026-08-16T12:38:00,2026-08-16T17:38:00.027Z,OPEN,21,35,45,2,api,
2026-08-16T12:39:00,2026-08-16T17:39:00.027Z,OPEN,21,35,45,2,api,
2026-08-16T12:40:00,2026-08-16T17:40:00.030Z,OPEN,22,35,45,2,api,
2026-08-16T12:41:00,2026-08-16T17:41:00.027Z,OPEN,22,35,45,2,api,
2026-08-16T12:42:00,2026-08-16T17:42:00.028Z,OPEN,20,35,45,2,api,
2026-08-16T12:43:00,2026-08-16T17:43:00.028Z,OPEN,19,30,40,2,api,
2026-08-16T12:44:00,2026-08-16T17:44:00.029Z,OPEN,19,30,40,2,api,
2026-08-16T12:45:00,2026-08-16T17:45:00.026Z,OPEN,19,30,40,2,api,
2026-08-16T12:46:00,2026-08-16T17:46:00.025Z,OPEN,19,30,40,2,api,
2026-08-16T12:47:00,2026-08-16T17:47:00.027Z,OPEN,17,30,40,2,api,
2026-08-16T12:48:00,2026-08-16T17:48:00.028Z,OPEN,18,30,40,2,api,
2026-08-16T12:49:00,2026-08-16T17:49:00.007Z,OPEN,20,35,45,2,api,
2026-08-16T12:50:00,2026-08-16T17:50:00.013Z,OPEN,21,35,45,2,api,
2026-08-16T12:51:00,2026-08-16T17:51:00.017Z,OPEN,21,35,45,2,api,
2026-08-16T12:52:00,2026-08-16T17:52:00.028Z,OPEN,24,40,50,2,api,
2026-08-16T12:53:00,2026-08-16T17:53:00.028Z,OPEN,24,40,50,2,api,
2026-08-16T12:54:00,2026-08-16T17:54:00.029Z,OPEN,23,35,45,2,api,
2026-08-16T12:55:00,2026-08-16T17:55:00.013Z,OPEN,23,35,45,2,api,
2026-08-16T12:56:00,2026-08-16T17:56:00.029Z,OPEN,23,35,45,2,api,
2026-08-16T12:57:00,2026-08-16T17:57:00.028Z,OPEN,23,35,45,2,api,
2026-08-16T12:58:00,2026-08-16T17:58:00.028Z,OPEN,22,35,45,2,api,
2026-08-16T12:59:00,2026-08-16T17:59:00.030Z,OPEN,22,35,45,2,api,
2026-08-16T13:00:00,2026-08-16T18:00:00.028Z,OPEN,22,35,45,2,api,
2026-08-16T13:01:00,2026-08-16T18:01:00.029Z,OPEN,21,35,45,2,api,
2026-08-16T13:02:00,2026-08-16T18:02:00.007Z,OPEN,20,35,45,2,api,
2026-08-16T13:03:00,2026-08-16T18:03:00.029Z,OPEN,19,30,40,2,api,
2026-08-16T13:04:00,2026-08-16T18:04:00.003Z,OPEN,19,30,40,2,api,
2026-08-16T13:05:00,2026-08-16T18:05:00.002Z,OPEN,20,35,45,2,api,
2026-08-16T13:06:00,2026-08-16T18:06:00.028Z,OPEN,19,30,40,2,api,
2026-08-16T13:07:00,2026-08-16T18:07:00.007Z,OPEN,19,30,40,2,api,
2026-08-16T13:08:00,2026-08-16T18:08:00.029Z,OPEN,16,25,35,2,api,
2026-08-16T13:09:00,2026-08-16T18:09:00.027Z,OPEN,15,25,35,2,api,
2026-08-16T13:10:00,2026-08-16T18:10:00.004Z,OPEN,16,25,35,2,api,
2026-08-16T13:11:00,2026-08-16T18:11:00.028Z,OPEN,18,30,40,2,api,
2026-08-16T13:12:00,2026-08-16T18:12:00.027Z,OPEN,17,30,40,2,api,
2026-08-16T13:13:00,2026-08-16T18:13:00.009Z,OPEN,16,25,35,2,api,
2026-08-16T13:14:00,2026-08-16T18:14:00.028Z,OPEN,17,30,40,2,api,
2026-08-16T13:15:00,2026-08-16T18:15:00.012Z,OPEN,19,30,40,2,api,
2026-08-16T13:16:00,2026-08-16T18:16:00.028Z,OPEN,19,30,40,2,api,
2026-08-16T13:17:00,2026-08-16T18:17:00.004Z,OPEN,17,30,40,2,api,
2026-08-16T13:18:00,2026-08-16T18:18:00.008Z,OPEN,16,25,35,2,api,
2026-08-16T13:19:00,2026-08-16T18:19:00.011Z,OPEN,14,25,35,2,api,
2026-08-16T13:20:00,2026-08-16T18:20:00.028Z,OPEN,14,25,35,2,api,
2026-08-16T13:21:00,2026-08-16T18:21:00.020Z,OPEN,12,20,30,2,api,
2026-08-16T13:22:00,2026-08-16T18:22:00.024Z,OPEN,11,20,30,2,api,
2026-08-16T13:23:00,2026-08-16T18:23:00.027Z,OPEN,7,15,25,2,api,
2026-08-16T13:24:00,2026-08-16T18:24:00.028Z,OPEN,6,15,25,2,api,
2026-08-16T13:25:00,2026-08-16T18:25:00.027Z,OPEN,5,10,20,2,api,
2026-08-16T13:26:00,2026-08-16T18:26:00.028Z,OPEN,5,10,20,2,api,
2026-08-16T13:27:00,2026-08-16T18:27:00.027Z,OPEN,3,10,20,2,api,
2026-08-16T13:28:00,2026-08-16T18:28:00.025Z,OPEN,3,10,20,2,api,
2026-08-16T13:29:00,2026-08-16T18:29:00.029Z,OPEN,3,10,20,2,api,
2026-08-16T13:30:00,2026-08-16T18:30:00.028Z,OPEN,3,10,20,2,api,
2026-08-16T13:31:00,2026-08-16T18:31:00.029Z,OPEN,3,10,20,2,api,
2026-08-16T13:32:00,2026-08-16T18:32:00.027Z,OPEN,3,10,20,2,api,
2026-08-16T13:33:00,2026-08-16T18:33:00.003Z,OPEN,3,10,20,2,api,
2026-08-16T13:34:00,2026-08-16T18:34:00.024Z,OPEN,3,10,20,2,api,
2026-08-16T13:35:00,2026-08-16T18:35:00.028Z,OPEN,4,10,20,2,api,
2026-08-16T13:36:00,2026-08-16T18:36:00.028Z,OPEN,4,10,20,2,api,
2026-08-16T13:37:00,2026-08-16T18:37:00.029Z,OPEN,4,10,20,2,api,
2026-08-16T13:38:00,2026-08-16T18:38:00.027Z,OPEN,4,10,20,2,api,
2026-08-16T13:39:00,2026-08-16T18:39:00.029Z,OPEN,4,10,20,2,api,
2026-08-16T13:40:00,2026-08-16T18:40:00.028Z,OPEN,4,10,20,2,api,
2026-08-16T13:41:00,2026-08-16T18:41:00.012Z,OPEN,4,10,20,2,api,
2026-08-16T13:42:00,2026-08-16T18:42:00.029Z,OPEN,4,10,20,2,api,
2026-08-16T13:43:00,2026-08-16T18:43:00.027Z,OPEN,4,10,20,2,api,
2026-08-16T13:44:00,2026-08-16T18:44:00.028Z,OPEN,4,10,20,2,api,
2026-08-16T13:45:00,2026-08-16T18:45:00.011Z,OPEN,4,10,20,2,api,
2026-08-16T13:46:00,2026-08-16T18:46:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T13:47:00,2026-08-16T18:47:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T13:48:00,2026-08-16T18:48:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T13:49:00,2026-08-16T18:49:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T13:50:00,2026-08-16T18:50:00.008Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T13:51:00,2026-08-16T18:51:00.027Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T13:52:00,2026-08-16T18:52:00.004Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T13:53:00,2026-08-16T18:53:00.009Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T13:54:00,2026-08-16T18:54:00.013Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T13:55:00,2026-08-16T18:55:00.010Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T13:56:00,2026-08-16T18:56:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T13:57:00,2026-08-16T18:57:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T13:58:00,2026-08-16T18:58:00.006Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T13:59:00,2026-08-16T18:59:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:00:00,2026-08-16T19:00:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:01:00,2026-08-16T19:01:00.012Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:02:00,2026-08-16T19:02:00.007Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:03:00,2026-08-16T19:03:00.021Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:04:00,2026-08-16T19:04:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:05:00,2026-08-16T19:05:00.005Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:06:00,2026-08-16T19:06:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:07:00,2026-08-16T19:07:00.012Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:08:00,2026-08-16T19:08:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:09:00,2026-08-16T19:09:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:10:00,2026-08-16T19:10:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:11:00,2026-08-16T19:11:00.027Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:12:00,2026-08-16T19:12:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:13:00,2026-08-16T19:13:00.004Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:14:00,2026-08-16T19:14:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:15:00,2026-08-16T19:15:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:16:00,2026-08-16T19:16:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:17:00,2026-08-16T19:17:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:18:00,2026-08-16T19:18:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:19:00,2026-08-16T19:19:00.025Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:20:00,2026-08-16T19:20:00.012Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:21:00,2026-08-16T19:21:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:22:00,2026-08-16T19:22:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:23:00,2026-08-16T19:23:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:24:00,2026-08-16T19:24:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:25:00,2026-08-16T19:25:00.011Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:26:00,2026-08-16T19:26:00.027Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:27:00,2026-08-16T19:27:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:28:00,2026-08-16T19:28:00.024Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:29:00,2026-08-16T19:29:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:30:00,2026-08-16T19:30:00.030Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:31:00,2026-08-16T19:31:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:32:00,2026-08-16T19:32:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:33:00,2026-08-16T19:33:00.012Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:34:00,2026-08-16T19:34:00.016Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:35:00,2026-08-16T19:35:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:36:00,2026-08-16T19:36:00.027Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:37:00,2026-08-16T19:37:00.010Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:38:00,2026-08-16T19:38:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:39:00,2026-08-16T19:39:00.008Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:40:00,2026-08-16T19:40:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:41:00,2026-08-16T19:41:00.027Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:42:00,2026-08-16T19:42:00.010Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T14:43:00,2026-08-16T19:43:00.006Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T14:44:00,2026-08-16T19:44:00.005Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T14:45:00,2026-08-16T19:45:00.005Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:46:00,2026-08-16T19:46:00.030Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:47:00,2026-08-16T19:47:00.021Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T14:48:00,2026-08-16T19:48:00.004Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T14:49:00,2026-08-16T19:49:00.006Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T14:50:00,2026-08-16T19:50:00.004Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T14:51:00,2026-08-16T19:51:00.028Z,NO_MODULE,,,,,dom,waitlist module absent
